queryId	targetId	percentIdentity	alignmentLength	mismatches	gapOpenings	queryStart	queryEnd	targetStart	targetEnd	eValue	bitScore
EOSBI6J02IDD88	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	181	199	40194	40212	6.0E-5	38.2
EOSBI6J01C9NCB	gi|121582466|ref|NC_008765.1|	100.0	238	0	0	1	238	57840	57603	1.0E-135	472.0
EOSBI6J02JAS3Q	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	179	201	52728	52706	5.0E-5	38.2
EOSBI6J01EW7BQ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	44	62	33887	33905	6.0E-5	38.2
EOSBI6J02GFMZQ	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	162	184	45322	45300	6.0E-5	38.2
EOSBI6J01DLHDW	gi|121582466|ref|NC_008765.1|	100.0	247	0	0	1	247	59561	59315	5.0E-141	490.0
EOSBI6J01AFZ7Y	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	163	181	39087	39105	6.0E-5	38.2
EOSBI6J02F7KLQ	gi|121582466|ref|NC_008765.1|	96.0	25	1	0	50	74	63251	63275	3.0E-6	42.1
EOSBI6J02GVX44	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	233	251	6111	6129	6.0E-5	38.2
EOSBI6J02HLVKZ	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	85	105	5085	5105	4.0E-6	42.1
EOSBI6J02HPGIK	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	48	66	51856	51838	5.0E-5	38.2
EOSBI6J01DR1X2	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	73	91	42062	42080	6.0E-5	38.2
EOSBI6J02GVQKR	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	18	36	68154	68136	6.0E-5	38.2
EOSBI6J02H7RCK	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	46	68	54559	54537	5.0E-5	38.2
EOSBI6J02GFJMQ	gi|121582466|ref|NC_008765.1|	100.0	245	0	0	1	245	59104	58860	8.0E-140	486.0
EOSBI6J02GV4HC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	207	225	47362	47344	6.0E-5	38.2
EOSBI6J02ISWMF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	89	107	44881	44899	5.0E-5	38.2
EOSBI6J01CZOAF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	43	61	11879	11861	5.0E-5	38.2
EOSBI6J01BQ426	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	153	171	11394	11376	6.0E-5	38.2
EOSBI6J01E2WT8	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	109	127	6019	6001	7.0E-5	38.2
EOSBI6J01DZ92N	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	21	39	38556	38538	5.0E-5	38.2
EOSBI6J01DZEDH	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	184	202	42212	42230	5.0E-5	38.2
EOSBI6J01DF4Y0	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	105	124	4852	4833	1.0E-5	40.1
EOSBI6J02I4RKX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	111	129	32685	32703	6.0E-5	38.2
EOSBI6J02GE6Q5	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	230	248	40574	40592	6.0E-5	38.2
EOSBI6J02FL876	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	72	90	5451	5433	6.0E-5	38.2
EOSBI6J01BPBTH	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	234	252	63969	63951	6.0E-5	38.2
EOSBI6J01D5AMM	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	110	129	29128	29147	1.0E-5	40.1
EOSBI6J02GT7E7	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	155	173	44052	44070	5.0E-5	38.2
EOSBI6J01C3EXW	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	3	21	58145	58163	6.0E-5	38.2
EOSBI6J02IMBLN	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	98	116	44721	44703	5.0E-5	38.2
EOSBI6J01CJEJI	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	166	184	48121	48139	5.0E-5	38.2
EOSBI6J02H04LG	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	204	227	51961	51984	1.0E-5	40.1
EOSBI6J02GIFE2	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	205	223	53870	53852	7.0E-5	38.2
EOSBI6J01CUD6Y	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	251	269	21227	21209	6.0E-5	38.2
EOSBI6J02HGPW7	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	131	149	35641	35623	6.0E-5	38.2
EOSBI6J02HZXAL	gi|121582466|ref|NC_008765.1|	100.0	18	0	0	36	53	14242	14225	6.0E-5	36.2
EOSBI6J02GD30Y	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	34	53	28118	28099	1.0E-5	40.1
EOSBI6J01DMJ2F	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	190	216	9477	9503	6.0E-5	38.2
EOSBI6J02GPJHD	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	227	245	61511	61493	6.0E-5	38.2
EOSBI6J02IDGMM	gi|121582466|ref|NC_008765.1|	100.0	22	0	0	42	63	17769	17790	9.0E-7	44.1
EOSBI6J01C6FF0	gi|121582466|ref|NC_008765.1|	96.0	25	1	0	65	89	64808	64832	4.0E-6	42.1
EOSBI6J02FMO5M	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	136	154	42564	42582	6.0E-5	38.2
EOSBI6J02F0K9S	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	80	98	68226	68244	5.0E-5	38.2
EOSBI6J01CQ0Y7	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	236	254	37920	37938	6.0E-5	38.2
EOSBI6J02G18V8	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	13	33	10477	10497	4.0E-6	42.1
EOSBI6J01CHPGD	gi|121582466|ref|NC_008765.1|	100.0	23	0	0	151	173	14750	14728	2.0E-7	46.1
EOSBI6J01CUHJF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	134	152	160	178	5.0E-5	38.2
EOSBI6J01DWK5R	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	212	235	27961	27984	1.0E-5	40.1
EOSBI6J01EFX9J	gi|121582466|ref|NC_008765.1|	93.1	29	2	0	216	244	35286	35314	4.0E-6	42.1
EOSBI6J01CP29H	gi|121582466|ref|NC_008765.1|	100.0	244	0	0	1	244	59189	58946	3.0E-139	484.0
EOSBI6J01DAE0C	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	124	143	33671	33652	1.0E-5	40.1
EOSBI6J01AX1FX	gi|121582466|ref|NC_008765.1|	92.86	28	2	0	2	29	16125	16152	1.0E-5	40.1
EOSBI6J01D2ZJY	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	9	35	4716	4690	6.0E-5	38.2
EOSBI6J01A43OZ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	58	76	34748	34766	6.0E-5	38.2
EOSBI6J01CGFEH	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	116	135	47444	47463	1.0E-5	40.1
EOSBI6J02F3FJO	gi|121582466|ref|NC_008765.1|	100.0	252	0	0	1	252	11609	11358	5.0E-144	500.0
EOSBI6J01BNMUF	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	14	33	35288	35269	2.0E-5	40.1
EOSBI6J01C80JT	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	133	155	41722	41700	6.0E-5	38.2
EOSBI6J02HX6N0	gi|121582466|ref|NC_008765.1|	100.0	227	0	0	1	227	56854	57080	4.0E-129	450.0
EOSBI6J01AESXG	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	222	242	40692	40672	4.0E-6	42.1
EOSBI6J01DD2WW	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	234	252	40661	40679	6.0E-5	38.2
EOSBI6J02GLP30	gi|121582466|ref|NC_008765.1|	100.0	136	0	0	121	256	13558	13423	9.0E-75	270.0
EOSBI6J02JPJI0	gi|121582466|ref|NC_008765.1|	100.0	227	0	0	1	227	58693	58467	4.0E-129	450.0
EOSBI6J01E28LL	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	162	180	11409	11427	5.0E-5	38.2
EOSBI6J01D7X5F	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	68	86	57499	57481	6.0E-5	38.2
EOSBI6J01BIJZF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	27	45	37074	37092	5.0E-5	38.2
EOSBI6J01AQ59W	gi|121582466|ref|NC_008765.1|	100.0	224	0	0	1	224	57612	57389	2.0E-127	444.0
EOSBI6J01BA0WD	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	225	247	45539	45517	6.0E-5	38.2
EOSBI6J02HYV5Z	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	18	36	64067	64085	5.0E-5	38.2
EOSBI6J01EBFAE	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	69	87	53652	53670	6.0E-5	38.2
EOSBI6J02GYROK	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	29	52	26357	26380	1.0E-5	40.1
EOSBI6J02IO6KD	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	223	241	26522	26540	6.0E-5	38.2
EOSBI6J01EKJXG	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	200	218	14195	14177	5.0E-5	38.2
EOSBI6J01C9JNI	gi|121582466|ref|NC_008765.1|	100.0	249	0	0	1	249	59779	59531	3.0E-142	494.0
EOSBI6J01A83IV	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	48	70	21800	21778	6.0E-5	38.2
EOSBI6J02F8CCW	gi|121582466|ref|NC_008765.1|	89.71	68	7	0	38	105	42221	42154	2.0E-17	79.8
EOSBI6J02GXJNE	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	38	56	67502	67520	6.0E-5	38.2
EOSBI6J02JUXIP	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	25	43	46432	46414	6.0E-5	38.2
EOSBI6J02G9EVR	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	190	209	17800	17781	1.0E-5	40.1
EOSBI6J02HLICP	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	76	95	53244	53225	1.0E-5	40.1
EOSBI6J01D8MOQ	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	102	124	4378	4356	6.0E-5	38.2
EOSBI6J02JFV59	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	183	201	55022	55040	5.0E-5	38.2
EOSBI6J02F0F9B	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	133	155	41722	41700	6.0E-5	38.2
EOSBI6J01DBT1L	gi|121582466|ref|NC_008765.1|	91.3	46	4	0	188	233	18131	18176	2.0E-11	60.0
EOSBI6J01BZ5Y1	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	201	219	44905	44887	5.0E-5	38.2
EOSBI6J01AYO4J	gi|121582466|ref|NC_008765.1|	100.0	242	0	0	1	242	59032	59273	5.0E-138	480.0
EOSBI6J01D2YC6	gi|121582466|ref|NC_008765.1|	82.93	82	14	0	3	84	57965	57884	1.0E-9	52.0
EOSBI6J02GSJFI	gi|121582466|ref|NC_008765.1|	96.15	26	1	0	135	160	27709	27684	1.0E-6	44.1
EOSBI6J02H807P	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	25	47	17079	17101	5.0E-5	38.2
EOSBI6J01DBP5Y	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	2	24	68902	68924	6.0E-5	38.2
EOSBI6J02HG3KQ	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	231	250	27561	27542	2.0E-5	40.1
EOSBI6J02IYFSA	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	204	222	37663	37681	6.0E-5	38.2
EOSBI6J02G27QV	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	146	172	8570	8596	6.0E-5	38.2
EOSBI6J01B7U5H	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	112	131	65851	65832	1.0E-5	40.1
EOSBI6J01DZ1LP	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	127	153	17452	17426	5.0E-5	38.2
EOSBI6J01EDONB	gi|121582466|ref|NC_008765.1|	100.0	202	0	0	1	202	59247	59046	3.0E-114	400.0
EOSBI6J02H051A	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	191	210	16770	16789	1.0E-5	40.1
EOSBI6J02HFSG2	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	207	229	9313	9291	6.0E-5	38.2
EOSBI6J01D9VUC	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	187	210	12074	12051	1.0E-5	40.1
EOSBI6J01DQWX0	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	24	47	3283	3306	1.0E-5	40.1
EOSBI6J01BOKQ0	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	158	177	60865	60884	1.0E-5	40.1
EOSBI6J02HQ3FF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	8	26	6111	6129	5.0E-5	38.2
EOSBI6J01DIXXV	gi|121582466|ref|NC_008765.1|	100.0	231	0	0	1	231	57327	57097	2.0E-131	458.0
EOSBI6J02INDQY	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	58	76	48923	48905	6.0E-5	38.2
EOSBI6J01BSKHD	gi|121582466|ref|NC_008765.1|	100.0	245	0	0	1	245	58086	57842	8.0E-140	486.0
EOSBI6J01DQD84	gi|121582466|ref|NC_008765.1|	99.61	254	1	0	1	254	59834	59581	2.0E-143	498.0
EOSBI6J02GGMU2	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	59	77	20767	20785	6.0E-5	38.2
EOSBI6J02FVLFC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	181	199	65846	65828	5.0E-5	38.2
EOSBI6J02JI22W	gi|121582466|ref|NC_008765.1|	100.0	249	0	0	1	249	59082	58834	3.0E-142	494.0
EOSBI6J02FZQBC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	226	244	69558	69576	6.0E-5	38.2
EOSBI6J01EBAN8	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	105	123	37432	37414	6.0E-5	38.2
EOSBI6J01C6TD4	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	142	161	47554	47573	1.0E-5	40.1
EOSBI6J02GMFW3	gi|121582466|ref|NC_008765.1|	100.0	237	0	0	1	237	57667	57431	4.0E-135	470.0
EOSBI6J02FXQP2	gi|121582466|ref|NC_008765.1|	88.57	35	4	0	147	181	35469	35435	6.0E-5	38.2
EOSBI6J02G3BO1	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	100	118	30259	30241	6.0E-5	38.2
EOSBI6J01A9H4B	gi|121582466|ref|NC_008765.1|	100.0	218	0	0	1	218	56873	56656	9.0E-124	432.0
EOSBI6J02F7AFC	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	187	210	21026	21003	1.0E-5	40.1
EOSBI6J01CA980	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	127	145	46418	46436	6.0E-5	38.2
EOSBI6J01ELZES	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	176	194	37207	37189	6.0E-5	38.2
EOSBI6J02FSD6O	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	108	130	39242	39264	6.0E-5	38.2
EOSBI6J01D0SO2	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	108	127	48096	48077	1.0E-5	40.1
EOSBI6J01EGH9V	gi|121582466|ref|NC_008765.1|	89.71	68	7	0	38	105	42221	42154	2.0E-17	79.8
EOSBI6J02GK1B2	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	118	140	44700	44722	5.0E-5	38.2
EOSBI6J02JF9S6	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	229	247	40136	40118	6.0E-5	38.2
EOSBI6J02HJO05	gi|121582466|ref|NC_008765.1|	96.0	25	1	0	50	74	63251	63275	3.0E-6	42.1
EOSBI6J02GVPTR	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	158	176	4742	4724	6.0E-5	38.2
EOSBI6J02IUA3D	gi|121582466|ref|NC_008765.1|	96.0	25	1	0	197	221	64261	64285	4.0E-6	42.1
EOSBI6J01CJDA2	gi|121582466|ref|NC_008765.1|	99.59	245	0	1	1	244	59104	58860	4.0E-135	470.0
EOSBI6J01DIBP5	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	145	163	37201	37183	6.0E-5	38.2
EOSBI6J02FOHL5	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	100	118	8127	8109	5.0E-5	38.2
EOSBI6J02GGDHK	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	271	289	10281	10299	7.0E-5	38.2
EOSBI6J02IOCKN	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	86	104	23615	23597	6.0E-5	38.2
EOSBI6J01EK5Q5	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	124	144	37516	37496	4.0E-6	42.1
EOSBI6J02G5KDZ	gi|121582466|ref|NC_008765.1|	100.0	24	0	0	201	224	53009	52986	6.0E-8	48.1
EOSBI6J01DRB4W	gi|121582466|ref|NC_008765.1|	100.0	31	0	0	9	39	40255	40225	4.0E-12	61.9
EOSBI6J01C3VNA	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	203	221	6836	6818	6.0E-5	38.2
EOSBI6J01DMAEU	gi|121582466|ref|NC_008765.1|	100.0	229	0	0	1	229	57395	57167	2.0E-130	454.0
EOSBI6J01BC0WW	gi|121582466|ref|NC_008765.1|	89.58	48	5	0	98	145	35333	35286	2.0E-10	56.0
EOSBI6J01EV7DZ	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	245	264	62093	62074	2.0E-5	40.1
EOSBI6J02IAZRG	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	40	58	38422	38404	6.0E-5	38.2
EOSBI6J01CUEYY	gi|121582466|ref|NC_008765.1|	88.89	90	10	0	123	212	58102	58191	2.0E-23	99.6
EOSBI6J01DNZTX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	81	99	65847	65829	6.0E-5	38.2
EOSBI6J01A01SC	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	57	77	54460	54440	3.0E-6	42.1
EOSBI6J01DASUV	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	184	203	36896	36915	2.0E-5	40.1
EOSBI6J01CZ52O	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	49	67	70906	70924	5.0E-5	38.2
EOSBI6J01C9ZFS	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	85	105	39221	39241	3.0E-6	42.1
EOSBI6J01BRFLY	gi|121582466|ref|NC_008765.1|	100.0	238	0	0	1	238	59061	59298	1.0E-135	472.0
EOSBI6J02GWV7A	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	245	263	20808	20790	6.0E-5	38.2
EOSBI6J01B3ACX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	160	178	55400	55418	6.0E-5	38.2
EOSBI6J01C582M	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	119	138	7673	7692	1.0E-5	40.1
EOSBI6J02IFKHA	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	101	124	694	717	1.0E-5	40.1
EOSBI6J02JK3O5	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	138	157	69795	69814	1.0E-5	40.1
EOSBI6J01DI6RP	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	119	141	21612	21634	6.0E-5	38.2
EOSBI6J02GP93I	gi|121582466|ref|NC_008765.1|	92.86	28	2	0	150	177	6443	6416	1.0E-5	40.1
EOSBI6J01DRHPN	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	59	77	20767	20785	6.0E-5	38.2
EOSBI6J01CLVRW	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	15	33	59420	59438	5.0E-5	38.2
EOSBI6J01C3WCF	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	219	238	18854	18835	1.0E-5	40.1
EOSBI6J01EI0ML	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	138	156	37109	37091	6.0E-5	38.2
EOSBI6J02IVAEJ	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	171	193	46422	46400	6.0E-5	38.2
EOSBI6J01A8CPB	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	163	181	53666	53684	5.0E-5	38.2
EOSBI6J01B4TTL	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	113	131	52959	52977	5.0E-5	38.2
EOSBI6J02HDK36	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	134	157	37505	37482	1.0E-5	40.1
EOSBI6J01ET4D9	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	58	76	48923	48905	6.0E-5	38.2
EOSBI6J02HYVOD	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	57	77	64712	64732	4.0E-6	42.1
EOSBI6J02I68IG	gi|121582466|ref|NC_008765.1|	99.58	240	0	1	1	240	58184	58422	4.0E-132	460.0
EOSBI6J01C0ZE2	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	114	132	30241	30259	5.0E-5	38.2
EOSBI6J01CQG5D	gi|121582466|ref|NC_008765.1|	100.0	146	0	0	133	278	56652	56797	1.0E-80	289.0
EOSBI6J01AU9UU	gi|121582466|ref|NC_008765.1|	99.58	240	1	0	1	240	58788	59027	2.0E-134	468.0
EOSBI6J01BN42N	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	196	214	51843	51861	6.0E-5	38.2
EOSBI6J01A5I41	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	55	73	21505	21487	5.0E-5	38.2
EOSBI6J02INF6W	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	55	73	51616	51598	5.0E-5	38.2
EOSBI6J02FP6SU	gi|121582466|ref|NC_008765.1|	100.0	195	0	0	59	253	57682	57876	5.0E-110	387.0
EOSBI6J02JKZLK	gi|121582466|ref|NC_008765.1|	85.29	68	10	0	5	72	58669	58736	2.0E-10	56.0
EOSBI6J01BDOE8	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	112	130	56178	56196	5.0E-5	38.2
EOSBI6J01DQKJK	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	183	201	7194	7212	5.0E-5	38.2
EOSBI6J02I1WKF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	128	146	37403	37385	5.0E-5	38.2
EOSBI6J01AOLWI	gi|121582466|ref|NC_008765.1|	100.0	230	0	0	1	230	57418	57189	6.0E-131	456.0
EOSBI6J02GXGUR	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	118	140	26885	26863	5.0E-5	38.2
EOSBI6J01DTFZ5	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	62	80	47586	47604	6.0E-5	38.2
EOSBI6J01ELS9W	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	168	186	58584	58602	6.0E-5	38.2
EOSBI6J02G5KCC	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	56	79	45259	45236	1.0E-5	40.1
EOSBI6J02GXJIJ	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	70	92	39221	39243	5.0E-5	38.2
EOSBI6J02HC51N	gi|121582466|ref|NC_008765.1|	99.21	254	0	2	2	255	56709	56960	1.0E-135	472.0
EOSBI6J02JNX7A	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	118	138	48984	48964	4.0E-6	42.1
EOSBI6J02H50SE	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	19	37	12464	12482	6.0E-5	38.2
EOSBI6J01DXB13	gi|121582466|ref|NC_008765.1|	100.0	150	0	0	1	150	59104	58955	4.0E-83	297.0
EOSBI6J01EHL79	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	135	153	14673	14655	6.0E-5	38.2
EOSBI6J02G338J	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	100	123	39241	39218	1.0E-5	40.1
EOSBI6J01B6R5M	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	34	56	16535	16513	5.0E-5	38.2
EOSBI6J01B8VXH	gi|121582466|ref|NC_008765.1|	100.0	31	0	0	1	31	57218	57248	4.0E-12	61.9
EOSBI6J01A7HL9	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	99	117	1313	1295	5.0E-5	38.2
EOSBI6J02G33PP	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	27	46	52412	52393	1.0E-5	40.1
EOSBI6J01EGYQJ	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	48	70	21800	21778	6.0E-5	38.2
EOSBI6J02GS2BM	gi|121582466|ref|NC_008765.1|	92.11	38	3	0	2	39	35476	35439	4.0E-9	52.0
EOSBI6J02H177I	gi|121582466|ref|NC_008765.1|	100.0	23	0	0	138	160	37208	37186	2.0E-7	46.1
EOSBI6J01A69HW	gi|121582466|ref|NC_008765.1|	100.0	148	0	0	108	255	59856	59709	6.0E-82	293.0
EOSBI6J02JRLPK	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	83	101	11880	11862	6.0E-5	38.2
EOSBI6J01DU6L8	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	34	56	16535	16513	5.0E-5	38.2
EOSBI6J02FMNWU	gi|121582466|ref|NC_008765.1|	99.62	262	1	0	1	262	19891	20152	4.0E-148	513.0
EOSBI6J02GDN9U	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	97	115	39205	39187	5.0E-5	38.2
EOSBI6J01C27KQ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	138	156	39239	39221	5.0E-5	38.2
EOSBI6J01DBU40	gi|121582466|ref|NC_008765.1|	100.0	222	0	0	1	222	58810	58589	4.0E-126	440.0
EOSBI6J02JOG7J	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	71	89	19638	19620	6.0E-5	38.2
EOSBI6J02HO9N7	gi|121582466|ref|NC_008765.1|	100.0	72	0	0	1	72	57958	57887	1.0E-36	143.0
EOSBI6J01DA0UA	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	197	219	58921	58943	5.0E-5	38.2
EOSBI6J02G39SZ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	103	121	26860	26878	5.0E-5	38.2
EOSBI6J02JTB7U	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	179	201	45424	45446	6.0E-5	38.2
EOSBI6J01AE8OA	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	177	200	40932	40909	1.0E-5	40.1
EOSBI6J01BYLSR	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	221	239	72402	72420	6.0E-5	38.2
EOSBI6J01B6OPJ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	22	40	52394	52412	7.0E-5	38.2
EOSBI6J01C3DHR	gi|121582466|ref|NC_008765.1|	86.15	65	9	0	152	216	58949	58885	6.0E-11	58.0
EOSBI6J01BCAW2	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	223	242	47575	47556	1.0E-5	40.1
EOSBI6J02HD9PY	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	187	205	4308	4290	5.0E-5	38.2
EOSBI6J02HCXBV	gi|121582466|ref|NC_008765.1|	99.6	250	0	1	1	249	59427	59178	5.0E-138	480.0
EOSBI6J02H2Q10	gi|121582466|ref|NC_008765.1|	100.0	241	0	0	1	241	59628	59388	2.0E-137	478.0
EOSBI6J01D0ORT	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	219	237	42567	42585	6.0E-5	38.2
EOSBI6J01AVYZS	gi|121582466|ref|NC_008765.1|	100.0	248	0	0	1	248	58138	57891	1.0E-141	492.0
