sampleID	line	tissue	ratID	cage	condition	numSequences	shannonDiversity	rarifiedRichness50	unrarifiedRichness	Actinomycetales	Aeromonadales	Alteromonadales	Anaeroplasmatales	Bacillales	Bacteroidales	Bdellovibrionales	Bifidobacteriales	Burkholderiales	Campylobacterales	Caulobacterales	Clostridiales	Coriobacteriales	Cytophagales	Deferribacterales	Desulfovibrionales	Enterobacteriales	Erysipelotrichales	Flavobacteriales	Fusobacteriales	Gammaproteobacteria_incertae_sedis	Lactobacillales	Methanobacteriales	Mycoplasmatales	Neisseriales	Pasteurellales	Pseudomonadales	Puniceicoccales	Rhizobiales	Rhodospirillales	Selenomonadales	Solirubrobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Thermoplasmatales	Verrucomicrobiales	Xanthomonadales
sample0051	Low	Colon content	LSMC3	K	control	31840	1.1415015911250472	14.76	18	1.299481339179089	0.0	0.0	0.796435727286902	0.0	3.5756065220719853	1.166453983455696	0.0	1.8907944266248897	2.212044969260159	0.0	4.28939679915549	2.161575415227436	0.0	0.0	0.4918099024939594	0.6185502752055606	3.217183245406402	0.0	0.0	0.0	3.908338735559548	0.0	0.3120927931747104	0.0	0.3120927931747104	0.4918099024939594	0.0	0.0	0.7165376932615848	1.854046192389318	0.0	0.0	0.3120927931747104	0.0	0.0	0.0	0.0
sample0052	Low	Colon content	LSMD1	R	control	51082	0.7915764049257181	11.54	16	1.223532105358635	0.0	0.0	0.0	0.2189225522622664	3.586341198226311	0.2189225522622664	0.0	2.068256474478226	1.24022135470551	0.0	3.5584576971870567	1.8903681502089509	0.0	0.0	0.2189225522622664	0.0	2.38302362019646	0.0	0.0	0.0	4.405863405051085	0.0	1.6587007638273434	0.0	0.36379044251119025	0.0	0.0	0.0	0.36379044251119025	1.553156491983972	0.0	0.0	0.0	0.0	0.0	0.2189225522622664	0.0
sample0053	Low	Colon content	LSMD3	R	control	31043	1.1213166398510674	13.68	16	0.9835719296308177	0.0	0.0	0.0	0.3177707860474626	3.6696415372030273	0.6269352444747165	0.0	1.8031754293873463	2.1969961882597597	0.0	4.3249151413176135	2.0817955134716093	0.0	0.0	0.6269352444747165	0.0	3.461307125415631	0.0	0.0	0.0	3.638372826340716	0.0	1.5370200098968367	0.0	0.49930191386845435	0.0	0.0	0.0	0.9835719296308177	1.6231125188475617	0.0	0.0	0.0	0.0	0.0	0.3177707860474626	0.0
sample0054	Low	Colon content	LSME2	S	control	26037	1.0993029199599367	13.8	15	1.1802904109577765	0.0	0.0	0.0	0.0	3.767032114016146	1.2788373719865436	0.0	1.9206578776570549	2.6467719606212494	0.0	4.314620728017849	1.9000640629278065	0.0	0.0	0.9403100733427081	0.552905636117018	2.7444930214895367	0.0	0.0	0.0	3.749791604536912	0.0	1.9529490427049558	0.0	0.6864510979605623	0.0	0.0	0.0	0.35907168364172676	1.9466800336587522	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0055	Low	Colon content	LSMF2	T	control	41303	1.2852303068943645	13.78	16	0.9963948421258012	0.0	0.0	0.7681938984377902	0.0	3.962505762161363	1.4304190119016849	0.0	2.3225334516822387	1.9011020913077146	0.0	4.156870305969173	1.9309964727945874	0.0	0.0	0.0	0.4185222029811815	3.0281751971426902	0.0	0.0	0.0	3.915574919050052	0.0	2.21896933209496	0.0	0.25783847244222347	0.0	0.0	0.0	0.8244295171072346	1.8966583945604927	0.0	0.0	0.25783847244222347	0.0	0.0	0.0	0.0
sample0056	Low	Colon content	LSMJ6	B	control	42358	1.0570031963853554	10.3	14	1.159509527784494	0.0	0.0	0.2529683725800556	0.2529683725800556	3.55773474305254	0.2529683725800556	0.0	2.060049563039492	1.2828697858161024	0.0	4.099429302026222	2.3014636728470172	0.0	0.0	0.0	0.0	2.3561711991770498	0.0	0.0	0.0	4.2220939644592885	0.0	0.0	0.0	0.2529683725800556	0.0	0.0	0.0	0.2529683725800556	1.7125691420095286	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0057	Low	Colon content	LSMJ8	B	control	37885	1.1694228294073539	12.52	17	1.2281049108319966	0.0	0.0	0.5624612615606392	0.2750359880751424	3.339779318997781	0.2750359880751424	0.0	1.8963876198320833	1.7922694941468955	0.0	4.206287874037838	2.2389038311757714	0.0	0.44210494941207185	0.7995356702530679	0.0	3.408923955679136	0.0	0.0	0.0	4.087716361049362	0.2750359880751424	0.0	0.0	0.0	0.0	0.0	0.2750359880751424	0.44210494941207185	1.8865315918743373	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0058	Low	Colon content	LSMK6	A	control	44767	0.9953427534472432	11.26	16	1.396792470551112	0.0	0.0	0.0	0.0	3.1570170827231716	0.3972231527540803	0.5110561144365672	1.7566009818636954	1.6686118020442124	0.0	4.3462322343332325	2.7462185312469902	0.0	0.2425261295139704	0.0	0.2425261295139704	3.222041570976376	0.2425261295139704	0.0	0.0	3.872532122672379	0.0	0.0	0.0	0.0	0.0	0.0	0.2425261295139704	0.2425261295139704	1.6544496191325806	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0059	Low	Colon content	LSMK8	A	control	43688	1.1805315308177973	14.02	17	1.3514001849395285	0.0	0.0	0.0	0.0	3.827822852550165	0.803789968310779	0.0	2.1684517598761026	2.1661875021312618	0.0	4.179331248650777	2.259768165428112	0.0	0.0	0.8975005289170375	0.6841318246012565	2.344313521087026	0.0	0.0	0.0	4.034736125419359	0.0	0.6841318246012565	0.0	0.24709173629948528	0.0	0.0	0.24709173629948528	0.8531679279154595	1.858995394074908	0.0	0.0	0.24709173629948528	0.0	0.0	0.0	0.0
sample0060	Low	Colon content	LSML6	C	control	27493	1.0445616800228914	12.78	15	0.8506070813682489	0.0	0.0	0.6677905904498702	0.0	3.492451929790415	1.5883169511963326	0.0	1.9357643989286188	2.2342694504376115	0.0	4.357764178446426	2.3684980916762477	0.0	0.3459365106108356	0.0	0.0	3.3548392995709255	0.0	0.0	0.0	3.6714932556283424	0.0	0.7687482267280639	0.0	0.0	0.0	0.0	0.0	0.3459365106108356	1.941853783012152	0.0	0.0	0.3459365106108356	0.0	0.0	0.0	0.0
sample0061	Low	Colon content	LSMA1	G	Exp	25140	1.0438994859420956	17.28	19	1.4814558030044598	0.0	0.0	0.0	0.0	3.183927626690077	0.6985859084655807	1.0138067577335326	1.9220780360764969	2.699358511885659	0.0	4.090823294186237	2.472277894012618	0.0	0.9538157152732837	1.113500134601549	1.0138067577335326	2.553808377348876	0.0	0.0	0.0	4.26079065442469	0.8841890697271735	1.7451236740340743	0.0	0.0	0.0	0.0	0.0	0.5639222664150855	1.4814558030044598	0.0	0.0	0.3677024657690222	0.0	0.3677024657690222	0.0	0.0
sample0062	Low	Colon content	LSMB2	H	Exp	51342	1.03995794531857	17.84	20	1.0582166257403323	0.0	0.0	1.126811435716368	0.0	3.3173968597191514	0.8369186830285469	1.4630366839292601	2.2513613818908653	2.3970203890777553	0.0	4.316402899242715	2.2009095456768657	0.0	1.4221638427524474	1.4531734125112568	0.5573413153872299	2.8819921763725516	0.0	0.0	0.0	3.961920210132137	0.7454719877093706	1.4221638427524474	0.0	0.0	0.0	0.0	0.2180508783811504	0.9124191580270143	1.526439657525122	0.0	0.0	0.0	0.2180508783811504	0.0	0.0	0.0
sample0063	Low	Colon content	LSMC2	J	Exp	25972	1.2696644157671426	14.12	16	1.0010567187561084	0.0	0.0	0.5536875492579386	0.35968269311465095	3.9567035398664814	1.0010567187561084	0.0	2.30559713085258	2.0175990556223526	0.0	4.1889845881412	2.1701683102789437	0.0	0.0	0.0	0.0	3.1735675915815524	0.0	0.0	0.0	3.8410826099762683	0.0	0.8719214268562251	0.0	0.0	0.0	0.0	0.0	0.6873134093005768	1.8489062058527024	0.0	0.0	0.0	0.0	0.5536875492579386	0.0	0.35968269311465095
sample0064	Low	Colon content	LSMD2	R	Exp	37890	1.0950391686536904	14.26	17	1.2280509869919596	0.0	0.0	0.7994874503930118	0.2750090997524339	3.5871910788389023	0.562419644916478	0.0	2.03666882652806	2.108061275948766	0.0	4.298098081427447	2.5307792900161377	0.0	0.0	0.9068470814180165	0.4420683453229598	2.711320421807733	0.0	0.0	0.0	3.927761363786676	0.0	1.6716522929074837	0.0	0.562419644916478	0.0	0.0	0.0	0.0	2.07383040293413	0.0	0.0	0.0	0.0	0.0	0.2750090997524339	0.0
sample0065	Low	Colon content	LSME1	S	Exp	42034	1.1190429210217634	14.06	17	1.267746648085452	0.0	0.0	0.0	0.25444377574112903	3.691737361033063	0.6974771509913016	0.0	2.0291548309604694	2.592530441010339	0.0	4.2878514668326275	2.1736574325550624	0.0	0.0	1.1122203730688982	0.41382545498959394	2.449311907862866	0.0	0.0	0.0	3.903054378856041	0.0	2.1167427332353173	0.0	0.25444377574112903	0.0	0.0	0.0	0.9121750796917529	1.8370093343428018	0.0	0.0	0.25444377574112903	0.0	0.0	0.0	0.0
sample0066	Low	Colon content	LSMF1	T	Exp	31149	1.1038072421182485	15.8	18	1.233603522262954	0.0	0.0	1.65390763696315	0.6258047789032197	3.7272054025833796	0.7242525556603576	0.3170032139775681	1.6103659385133682	2.0396830056174675	0.0	4.283235170448154	2.0880189467968475	0.0	0.0	0.7242525556603576	1.028341839705167	2.797740735175307	0.0	0.0	0.0	3.898843108542333	0.0	1.3521550593393807	0.0	0.3170032139775681	0.0	0.0	0.0	0.6258047789032197	1.4281071303340716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0067	Low	Colon content	LSMJ5	B	Exp	43838	1.2009833236008616	14.38	19	0.8962007238294842	0.0	0.0	0.24644650213857489	0.24644650213857489	3.716649800648378	1.3030817871106581	0.0	2.1413930972535	3.0079040010270566	0.0	4.279735609986822	2.2338203131339736	0.0	0.0	1.1906672683693373	0.24644650213857489	2.854392424623882	0.0	0.0	0.0	3.8502078483569893	0.0	0.0	0.0	0.0	0.0	0.0	0.24644650213857489	0.8962007238294842	1.776786241373398	0.0	0.0	0.0	0.24644650213857489	0.4027043884945643	0.4027043884945643	0.0
sample0068	Low	Colon content	LSMJ7	B	Exp	44072	1.1596164010302168	12.9	16	1.2093719159496	0.0	0.0	0.4013085542417375	0.6811205010460181	3.1438984659605462	0.6811205010460181	0.0	1.57365113751085	1.3170821823390009	0.0	4.189210898923111	2.2137378883747285	0.0	0.0	0.4013085542417375	0.0	4.096518409101082	0.0	0.0	0.0	3.5859530131143647	0.0	0.5157678331219422	0.0	0.0	0.0	0.0	0.4013085542417375	0.4013085542417375	1.6235138211962923	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0069	Low	Colon content	LSMK5	A	Exp	28750	1.0022169802030851	12.32	15	1.4616634529992365	0.0	0.0	0.0	0.0	3.069585613667571	0.5223463241086226	0.752701221015747	1.5828356479355519	1.8913435633587552	0.0	4.3333074443867465	2.9815112245975053	0.0	0.0	0.3353826051221155	0.0	3.019393956938941	0.0	0.0	0.0	3.9319920066828224	0.0	0.3353826051221155	0.0	0.0	0.5223463241086226	0.0	0.0	0.0	1.7974414168762083	0.0	0.0	0.0	0.3353826051221155	0.0	0.0	0.0
sample0071	Low	Colon content	LSML5	C	Exp	43373	1.224471137412889	12.06	15	0.750652015632886	0.0	0.0	1.0721645135886855	0.0	3.393878720052399	0.24845808637740596	0.24845808637740596	2.4964462537819148	1.5891324283008448	0.0	4.282708676939234	2.510124447123242	0.0	0.0	1.3689807122818733	0.0	3.6685187283803393	0.0	0.0	0.0	3.8038632615929386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.520605494304035	1.9750144090743849	0.0	0.0	0.0	0.24845808637740596	0.0	0.0	0.0
sample0072	Low	Colon content	LSML7	C	Exp	35755	1.1072409004317014	13.28	15	1.3152472082737068	0.0	0.0	1.087691415493028	0.0	3.419275573708193	0.9289916992518229	0.0	2.0988117208991097	2.214693469297848	0.0	4.331892394575069	2.1943799555567622	0.0	0.0	1.053117196348326	0.0	3.5251356271719687	0.0	0.0	0.0	3.738573714402384	0.0	0.0	0.0	0.287007477742767	0.287007477742767	0.0	0.0	0.45832211346890556	1.8170058872594463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0073	High	Colon content	HSMA2	L	control	25065	1.2414155811913075	16.5	19	0.9549691555615977	0.0	0.0	1.1146979220914655	0.0	3.5021046718902595	0.8853174436863914	0.0	2.2487860441108323	2.141738330116735	0.0	4.135960588366037	2.5709688069290357	0.0	0.5648660494832601	1.421292215935013	0.5648660494832601	3.2727359688260393	0.0	0.0	0.0	4.14486196996154	0.0	0.6996240405325926	0.0	0.36844405449108175	0.36844405449108175	0.0	0.0	0.9549691555615977	1.627480566968397	0.0	0.0	0.36844405449108175	0.0	0.0	0.0	0.0
sample0074	High	Colon content	HSMB2	M	control	28489	1.0935820958713365	12.36	13	0.5251211078581789	0.0	0.0	1.73149402976395	0.0	3.613202316976487	0.7559645412207456	0.0	2.078111292619324	1.740864112988399	0.0	4.2656270250890085	2.1451489264830403	0.0	0.0	1.2967684629136789	0.0	2.735587698093104	0.0	0.0	0.0	3.998329937637722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9058911358362105	1.6705842287207007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0075	High	Colon content	HSMB4	N	control	33613	1.2770662505024133	12.96	15	0.0	0.0	0.0	0.6976237759950046	0.0	3.76769417445394	0.600798024626059	0.0	2.4681442951092487	1.6611110591660931	0.30018909210581257	4.254697608021861	2.354349849073142	0.0	0.0	1.6885470627472188	0.0	3.511667877564521	0.0	0.0	0.0	3.7569259982389127	0.0	0.6976237759950046	0.0	0.0	0.0	0.0	0.0	0.9527464422504416	1.7836740465623064	0.0	0.0	0.30018909210581257	0.0	0.0	0.0	0.0
sample0076	High	Colon content	HSMC2	O	control	40735	1.0635801258733923	16.06	19	0.9647169228596623	0.0	0.0	1.1985324179097399	0.5398173873223618	3.70424054716844	1.3165424563086603	0.0	2.0361420651450777	2.5028100712962655	0.0	4.319419881066466	2.026174388905112	0.0	0.42225168812683794	1.097173426713776	0.2605412890847873	2.631874346118523	0.0	0.0	0.0	3.8110083152434	0.0	1.124815626147573	0.0	0.0	0.2605412890847873	0.0	0.0	1.0676515244162899	1.6799028721978022	0.0	0.0	0.0	0.2605412890847873	0.0	0.0	0.0
sample0077	High	Colon content	HSMC4	P	control	34699	1.1674195437917205	11.16	15	0.4668541597038438	0.0	0.0	0.5904922733884013	0.0	2.7112636785946806	0.0	0.0	1.6183419879364573	0.4668541597038438	0.0	4.146474580742285	2.470279846588387	0.0	0.0	0.5904922733884013	0.29335251920260197	3.7957490867978683	0.0	0.0	0.0	4.091582342144005	0.0	0.29335251920260197	0.0	0.0	0.0	0.0	0.29335251920260197	0.0	1.2406547665037553	0.0	0.0	0.4668541597038438	0.0	0.0	0.0	0.0
sample0078	High	Colon content	HSMD2	U	control	28732	1.0446176044168511	11.36	14	1.4790547265907423	0.0	0.0	0.0	0.5225366357955504	3.3992716101531006	0.5225366357955504	0.0	1.878422255737973	1.1022121418255728	0.0	4.062437757621951	2.309143754524304	0.0	0.0	0.5225366357955504	0.3355289647038416	2.8199323422693485	0.0	0.0	0.0	4.263072332036789	0.0	0.3355289647038416	0.0	0.0	0.0	0.0	0.0	0.0	2.078696511368292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0079	High	Colon content	HSME1	V	control	44610	1.0730348031874877	13.62	17	0.2431796581934862	0.0	0.0	0.2431796581934862	0.0	3.3321116681306253	0.7961575285511527	2.4712539871165853	2.703621074593063	1.8546317736335394	0.0	4.36365080844406	2.452115619036065	0.0	0.0	1.502063679108473	0.0	3.6390690543045636	0.0	0.0	0.0	3.4244356435298755	0.5121120918531976	1.2958807297841728	0.0	0.0	0.3981382490558253	0.0	0.0	0.0	1.0609994745917661	0.0	0.0	0.0	0.0	0.2431796581934862	0.0	0.0
sample0080	High	Colon content	HSME3	V	control	33086	1.1257524074217151	16.54	18	0.6059504497962843	0.0	0.0	0.7824718385352962	0.0	3.0915351819300514	0.849541444155935	0.9588496142260137	2.503473779671893	1.918930629122022	0.0	4.101289334030103	2.4880362180222755	0.0	0.7824718385352962	1.4821291655013618	0.0	3.187305400503297	0.0	0.0	0.0	4.233322874724235	1.0461039309647102	2.2010464278302004	0.0	0.0	0.0	0.0	0.0	0.3036275031311972	1.5961121378681327	0.0	0.0	0.6059504497962843	0.0	0.0	0.0	0.0
sample0081	High	Colon content	HSMF1	W	control	45333	0.8867085870046673	12.64	16	1.0820310485964593	0.0	0.0	0.734927839538968	0.39396111511127896	3.5054339332065982	0.5072890814530518	0.0	1.8655943511174833	1.7031727553608107	0.0	3.722372336946055	2.2035741301790766	0.0	0.240199706474113	0.734927839538968	0.0	2.739605008362935	0.0	0.0	0.0	4.381844787621151	0.0	0.0	0.0	0.0	0.240199706474113	0.0	0.0	0.5072890814530518	1.7893353668684029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0082	High	Colon content	HSMF3	W	control	27035	1.131401980110118	12.9	14	1.367226816526814	0.0	0.0	0.0	0.0	3.64101742766868	0.9258803692433867	0.0	1.7988246533275631	1.5046421477855931	0.0	4.2684906606645665	2.583989286072513	0.0	0.0	0.6735288934152085	1.4696098996539633	2.8591670777301417	0.0	0.0	0.0	3.9635826571142956	0.0	0.0	0.0	0.34995790217385747	0.0	0.0	0.0	0.5412057252142803	1.9839185094664404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0083	High	Colon content	HSMJ6	D	control	29927	1.200778461543051	12.36	13	1.1915816317650534	0.0	0.0	0.639134063768741	0.0	3.328175204012487	0.7384066866804673	0.0	1.7290399309437914	2.0024903827579483	0.0	4.257252902010226	2.3180255538152794	0.0	0.0	0.9460466584995804	0.0	3.6549155456066633	0.0	0.0	0.0	3.9199770057686516	0.0	0.7384066866804673	0.0	0.0	0.0	0.0	0.0	0.0	1.6811551549450605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0084	High	Colon content	HSMJ8	D	control	23122	1.2653435208187649	15.72	18	1.5871561297233943	0.0	0.0	0.3888290868381397	0.3888290868381397	3.810881525685893	1.4970692092986178	0.0	1.8742096792632406	1.3832693543375363	0.0	4.134558358570939	2.168079080085032	0.0	0.5906411577397569	0.7278907369303247	0.7278907369303247	3.1220726372771046	0.0	0.0	0.0	4.0641972397039465	0.0	1.2286337636964317	0.0	0.3888290868381397	0.0	0.0	0.0	1.3832693543375363	2.010159863637806	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0085	High	Colon content	HSMA1	L	Exp	29686	1.2579126897152624	14.52	17	1.3284259419743494	0.0	0.0	1.2250676801183524	0.327952039992749	3.741304415285576	0.9491619817253247	0.0	1.8222886354061558	2.533552214397337	0.0	4.1419613567417946	2.2798673471620883	0.0	0.0	0.9491619817253247	0.8221366979438908	2.9957105740594017	0.0	0.0	0.0	4.091205570369807	0.327952039992749	0.5126587977811814	0.0	0.0	0.0	0.0	0.0	0.327952039992749	2.0932168909570508	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0086	High	Colon content	HSMB1	M	Exp	60485	1.4351161731653213	13.42	16	0.42499979257686993	0.0	0.0	0.8152951633454169	0.0	3.7631148048439385	0.9937532838077057	0.0	2.6600544180757284	1.7245708606584846	0.0	4.100325634293593	2.1407797845291063	0.0	0.0	1.1377406170248405	0.19133211114738272	3.779597687800604	0.0	0.0	0.0	3.921543118469977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.776858849800591	1.645214097239849	0.0	0.0	0.0	0.3236952860881393	0.0	0.3236952860881393	0.0
sample0087	High	Colon content	HSMB3	N	Exp	16497	1.3432736135634742	11.62	12	1.3283060517028107	0.0	0.0	0.0	0.0	3.5711715238308233	1.3678408717642494	0.0	2.3347386942372297	1.65946042222175	0.0	4.210481308949246	2.660551346289626	0.0	0.0	0.0	0.0	3.7254702298345	0.0	0.0	0.0	3.8683403703464987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4813909251171772	1.7771333720100855	0.0	0.0	0.8505799458088754	0.0	0.0	0.0	0.0
sample0088	High	Colon content	HSMC1	O	Exp	46191	1.0135776748271672	11.12	14	0.986707575409185	0.0	0.0	0.0	0.0	2.7969709498104307	0.38912374931165367	0.0	1.297692581065541	1.9371963647384283	0.0	4.340494526348226	2.6612442811746497	0.0	0.2367590358109707	0.6650556708484479	0.2367590358109707	3.6750718673939478	0.0	0.0	0.0	3.7509880698437708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2367590358109707	1.100304688807545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0089	High	Colon content	HSMC3	P	Exp	31474	1.178908719147261	13.22	14	0.0	0.0	0.0	1.7898503914566914	0.0	3.6383764094873947	1.0242583045616283	0.0	2.2388996099513108	2.2388996099513108	0.0	4.301790019331709	2.493650574560391	0.0	0.0	1.4408418773377587	0.0	3.1623035197414002	0.0	0.0	0.0	3.827928306611114	0.0	1.9456359303950606	0.0	0.0	0.0	0.0	0.0	0.7205988930040523	1.889837658733067	0.0	0.0	0.31467374753410965	0.0	0.0	0.0	0.0
sample0090	High	Colon content	HSMD1	U	Exp	41654	1.3302241676812432	13.52	16	0.6248327715588611	0.0	0.0	0.4162527615766983	0.0	3.7280047066884734	0.8710287426951956	0.0	2.396870565591732	2.052051525250654	0.0	4.243469077938666	2.676933897122494	0.0	0.0	1.2114642208130966	0.0	3.733326974569237	0.0	0.0	0.0	3.628889041167829	0.0	1.4762238596674	0.0	0.25619690394909134	0.0	0.0	0.0	0.8710287426951956	1.781639205665098	0.0	0.0	0.25619690394909134	0.0	0.0	0.0	0.0
sample0091	High	Colon content	HSMD3	U	Exp	28975	1.2743042280253636	15.58	18	1.4583952408297094	0.0	0.0	0.8310954772441171	0.0	3.7142591986489752	1.5379682273943862	0.0	2.404957214602614	1.9132344241701915	0.0	4.1031600200717175	1.9132344241701915	0.0	0.5199804291722164	0.5199804291722164	0.0	2.8933026846889973	0.0	0.0	0.0	4.138378934433013	0.0	2.700155375201687	0.0	0.3335643468183769	0.0	0.0	0.3335643468183769	1.3822263903345968	1.9008012495956799	0.0	0.0	0.3335643468183769	0.0	0.0	0.0	0.0
sample0092	High	Colon content	HSME2	V	Exp	36835	0.9011987199143808	13.74	17	0.809828352293554	0.0	0.0	0.0	0.2808055853669217	3.324631088547506	0.8670541779223258	0.2808055853669217	2.0827415832135014	1.976014358905611	0.0	4.388365490558351	2.2488206811698386	0.0	0.0	1.3221772452985425	0.0	3.1160501860096113	0.0	0.0	0.0	3.710926656693486	0.9628893454634027	0.0	0.0	0.2808055853669217	0.0	0.0	0.0	0.4499405240195064	1.60300285364758	0.0	0.0	0.0	0.0	0.2808055853669217	0.0	0.0
sample0093	High	Colon content	HSME4	V	Exp	34311	1.0494068507618426	16.2	19	0.8360201105401057	0.0	0.0	1.9485498615733237	0.47007710479087067	3.6236686488903436	0.893820901483262	0.47007710479087067	1.7748963292538924	1.1041591973435474	0.0	4.270037674301127	1.6971711782605612	0.0	0.5941272345277614	1.3877598652258536	1.1661971435042517	2.4126768622655623	0.0	0.0	0.0	4.003575898198262	0.0	0.0	0.2957576234919025	0.0	0.47007710479087067	0.0	0.0	0.47007710479087067	1.7138689286739333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0094	High	Colon content	HSMF2	W	Exp	44171	1.1457643007959375	16.52	21	1.0356056140852528	0.0	0.4007211210565596	0.7997686070965025	0.24502637316875742	3.675171701536615	1.1875933892583608	0.0	2.105820285430014	1.849657651481979	0.0	4.101656572620108	2.0736989525311826	0.0	0.5150907604798148	1.1875933892583608	2.4482628449040553	2.1568812853219286	0.0	0.0	0.0	4.183558840734547	0.0	0.0	0.0	0.4007211210565596	0.0	0.0	0.0	0.7997686070965025	1.7623204624165272	0.0	0.0	0.7997686070965025	0.0	0.24502637316875742	0.24502637316875742	0.0
sample0095	High	Colon content	HSMF4	W	Exp	20105	1.3979647292369317	10.7	12	0.7778771093295749	0.0	0.0	0.0	0.6365690504512667	2.6099770195924337	0.0	0.0	1.6928181418308914	1.6928181418308914	0.0	4.068944366601563	3.5755514130350528	0.0	0.0	0.425763142706584	0.0	3.8813979885533723	0.0	0.0	0.0	3.9916055932107066	0.0	0.0	0.0	0.0	0.0	0.0	0.425763142706584	0.0	1.850933994075702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0096	High	Colon content	HSMJ7	D	Exp	27250	1.1744025487254677	9.6	10	1.4476558515791411	0.0	0.0	0.0	0.5387577816850129	3.000515731128549	0.0	0.0	1.2601251799281425	0.8539209152627819	0.0	4.2024915166368855	2.4235366363856654	0.0	0.0	0.0	0.0	3.7292240132473555	0.0	0.0	0.0	4.034621204109547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.592073516038005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0097	High	Fecal content	HSMD6	null	control	19543	1.327557345001357	NA	16	0.6460696527525122	0.0	0.0	0.7881606198986246	0.6460696527525122	3.602042048383896	0.6460696527525122	0.0	1.9291712737623747	2.8277648356551572	0.0	4.255789870885016	2.3041796162937684	0.0	0.0	1.6584475426371357	0.0	3.6683350297453616	0.0	0.0	0.0	3.750841500898231	0.0	1.7193222044069782	0.0	0.0	0.0	0.0	0.0	0.7881606198986246	1.9865237174797468	0.0	0.0	0.0	0.0	0.0	0.6460696527525122	0.0
sample0098	Low	Fecal content	LSMF3	null	control	34936	1.1949843642525548	NA	18	1.1290228134544653	0.0	0.0	0.0	0.0	3.858232772080765	0.8869901315541248	0.291903286076782	2.1747960526418777	2.674435804554791	0.0	4.251741212501185	2.1022673448261378	0.0	0.5882969802395852	0.9378822267485036	0.4649091833860866	2.4364616422914205	0.0	0.0	0.0	3.850021308469256	0.0	2.157767544491597	0.0	0.291903286076782	0.0	0.0	0.0	1.024653320195301	2.124701025869676	0.0	0.0	0.0	0.0	0.0	0.291903286076782	0.0
sample0099	Low	Fecal content	LSMF4	null	cross	33452	0.8066537926973455	NA	16	1.0795495300690594	0.0	0.0	0.0	0.0	3.747347086607832	0.60236133784348	0.0	1.4627858995792082	1.5914560593195215	0.0	4.404636599727939	2.47315684615656	0.0	0.7784860669417486	0.9034415376040957	0.8454424189679138	2.5847319275348264	0.0	0.0	0.0	3.149312457016485	0.0	1.431750640101257	0.0	0.0	0.0	0.0	0.0	1.2308270482804715	2.4365629250169083	0.0	0.0	0.0	0.0	0.0	0.8454424189679138	0.0
sample0100	Low	Fecal content	LSME4	null	cross	32515	0.9979705825989128	NA	16	0.9142578448981082	0.0	0.0	0.3074467497858829	0.3074467497858829	3.174698048240092	0.0	1.3739217006197653	1.9619889946874698	1.5174975350782667	0.0	4.305969365006022	2.590198662885298	0.0	0.0	0.0	0.0	2.945199176016882	0.0	0.0	0.0	4.011477535774508	0.4856560299103201	1.3343611031016673	0.0	0.0	0.0	0.0	0.0	0.3074467497858829	1.675224889192003	0.0	0.0	0.0	0.0	0.0	0.3074467497858829	0.0
sample0101	Low	Fecal content	LSME5	null	control	37892	1.0269474747666532	NA	17	1.2280294195661956	0.0	0.0	0.0	0.2749983459442121	3.591416654689972	1.0301972594397202	0.0	1.7732038249756694	2.675547778920375	0.0	4.365738558096265	2.850521977493395	0.0	0.6565358865271917	1.410641841116955	0.0	2.5146325669957186	0.0	0.0	0.0	3.6536873570974873	1.0964701071008396	1.924601475329476	0.0	0.2749983459442121	0.0	0.0	0.0	0.0	2.1745012715014336	0.0	0.0	0.2749983459442121	0.0	0.0	0.0	0.0
